index,query,gold_chunk_ids,hybrid_hit_at_1,hybrid_hit_at_5,base_rerank_hit_at_1,base_rerank_hit_at_5,finetuned_rerank_hit_at_1,finetuned_rerank_hit_at_5
309,Genel hukuk / sınıflandırma bekliyor alanında Muris muvazaasında gizli işlemin tarafların konusunda Muris muvazaasında gizli işlemin tarafların iradeleriyle uyumlu olması ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001638,True,True,True,True,True,True
310,Genel hukuk / sınıflandırma bekliyor alanında Kesinleşen değer konusunda Kesinleşen değer aynı usulle ilan edilir ilgilisine tebliğ ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001490,True,True,True,True,True,True
311,Genel hukuk / sınıflandırma bekliyor alanında ihalenin iptal sebebi içerip içermediğini konusunda ihalenin iptal sebebi içerip içermediğini anlamak ihalenin usule ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001079,True,True,True,True,True,True
312,Genel hukuk / sınıflandırma bekliyor alanında İnşaat konusunda İnşaat halinde olup ikamet edilmeyen yapılar terk edilmiş ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001025,True,True,True,True,True,True
313,Genel hukuk / sınıflandırma bekliyor alanında işçi konusunda İşçinin sürekli aynı işverene bağlı çalışmak zorunda olmaması ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_002067,True,True,True,True,True,True
314,İdare ve İdari Yargılama Hukuku alanında Mahkemenin konusunda Mahkemenin davacının aktif dava ehliyetinin bulunduğunu kabul ederek ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_idare_000282,True,True,True,True,True,True
315,Genel hukuk / sınıflandırma bekliyor alanında Riskli yapının yıktırılması sonrasında malikler konusunda Riskli yapının yıktırılması sonrasında malikler yeniden bina inşa ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000713,True,True,True,True,True,True
316,Ceza Hukuku; Borçlar ve Sözleşmeler Hukuku alanında sözleşme konusunda İşveren işçinin hırsızlık yapması güveni kötüye kullanması meslek ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ceza_borclar_000005,True,True,True,True,True,True
317,Genel hukuk / sınıflandırma bekliyor alanında Eşler mal paylaşımına ilişkin talepte konusunda Eşler mal paylaşımına ilişkin talepte bulunmayacaklarını ifade ederse ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001803,True,True,True,True,True,True
318,Genel hukuk / sınıflandırma bekliyor alanında Haksız şartların edilebilmesi konusunda Haksız şartların kabul edilebilmesi haksız şartın temel koşulları ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001516,True,True,True,True,True,True
319,Genel hukuk / sınıflandırma bekliyor alanında Oturma izni almak konusunda Oturma izni almak ikamet sistemi üzerinden başvuru yapılması ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000334,True,True,False,True,True,True
320,İdare ve İdari Yargılama Hukuku alanında Kamulaştırmasız el atma davalarında hangi konusunda Kamulaştırmasız atma davalarında mahkemenin görevli olduğu mevzuatta yapılan ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_idare_000244,True,True,False,False,False,True
321,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında hukuki el atma konusunda Hukuki atma durumunda mülkiyet hakkı taşınmaz malikinin üzerinde ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000299,True,True,True,True,True,True
322,Borçlar ve Sözleşmeler Hukuku alanında arsa sahibi konusunda Arsa sahibinin taahhüdü belirli arsa payını müteahhide satmayı ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_000310,True,True,True,True,True,True
323,Ceza Muhakemesi Hukuku alanında HAGB kurumunun iptal edilmesi konusunda HAGB kurumunun iptal edilmesi kamu otoritesinin keyfi kullanımlarının ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ceza_muhakemesi_000019,True,True,True,True,True,True
324,İcra ve İflas Hukuku alanında Konkordato konusunda Konkordato yapılma biçimine yapılış zamanına yapılış amacına ayrıma ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_icra_iflas_000092,True,True,True,True,True,True
325,Ticaret Hukuku alanında arabuluculuk konusunda Arabuluculuk sürecinin gizlilik ilkesi özellikle ticari hayatta tarafların ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_000036,True,True,True,True,True,True
326,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında miras konusunda Ketmi verese olgusu gerçeği yansıtmayan mirasçılık belgelerine dayalı ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000255,True,True,True,True,True,True
327,Genel hukuk / sınıflandırma bekliyor alanında İdarenin hukuka uygun olmayan kararlarına konusunda İdarenin hukuka uygun olmayan kararlarına karşı hak sahipleri ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000987,True,True,True,True,True,True
328,Genel hukuk / sınıflandırma bekliyor alanında hüküm konusunda Feragat beyanının hüküm doğurması davanın karşı tarafının izin ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000628,True,True,True,True,True,True
329,Genel hukuk / sınıflandırma bekliyor alanında İcra müdürü konusunda İcra müdürü artırma bittikten sonraki ilk gününde artırmanın ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001714,True,True,True,True,True,True
330,Genel hukuk / sınıflandırma bekliyor alanında Evlilik türleri ilgili fazla bilgi konusunda Evlilik türleri ilgili fazla bilgi edinmek isteyenler Dini ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001583,True,True,True,True,True,True
331,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında Mal ortaklığı rejiminde eşlerden biri konusunda Mal ortaklığı rejiminde eşlerden biri diğerinin rızası olmadan ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000467,True,True,False,True,True,True
332,Ticaret Hukuku alanında Eşlerden birinin zina eyleminde bulunabilmesi konusunda Eşlerden birinin zina eyleminde bulunabilmesi evlilik birliği süresi ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_000425,True,True,True,True,True,True
333,Ticaret Hukuku; Ceza Muhakemesi Hukuku alanında ticaret konusunda Seri muhakeme usulü şüphelinin müdafi huzurunda usulün uygulanmasını ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_ceza_muhakemesi_000003,True,True,False,True,True,True
334,Ticaret Hukuku; İdare ve İdari Yargılama Hukuku; Borçlar ve Sözleşmeler Hukuku alanında kira bedeli konusunda Gemi ipoteği kapsamına gemi gemi payı kira bedeli ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_idare_borclar_000003,True,True,False,True,True,True
335,İdare ve İdari Yargılama Hukuku alanında Dava açma süresinin başlangıcı konusunda Dava açma süresinin başlangıcı zarara yol açan olayın ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_idare_000304,True,True,True,True,True,True
336,Genel hukuk / sınıflandırma bekliyor alanında Devralan konusunda Devralan bildirim duyuru tarihinden itibaren alacaklılara üçüncü kişilere ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001493,True,True,True,True,True,True
337,Genel hukuk / sınıflandırma bekliyor alanında idari işlem konusunda İdari işlemlerin iptali yetki şekil sebep konu amaç ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000991,False,True,False,False,True,True
338,Borçlar ve Sözleşmeler Hukuku; Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında sözleşme konusunda Zilyetliğin devri halleri malın teslimi araçların teslimi zilyetlik ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_medeni_000114,True,True,True,True,False,True
339,Anayasa Hukuku ve Temel Haklar alanında pasaport tahdidi konusunda Pasaport tahdidi işlemi Anayasal koruma altındaki bazı hakları ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_anayasa_000018,True,True,True,True,True,True
340,Borçlar ve Sözleşmeler Hukuku alanında sözleşme konusunda Futbol menajeri olabilmek TFF FIFA diğer ülke federasyonları ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_000407,True,True,True,True,True,True
341,İcra ve İflas Hukuku alanında Konkordato sürecinde mahkeme konkordato komiserinin konusunda Konkordato sürecinde mahkeme konkordato komiserinin talep edebileceği belgeler ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_icra_iflas_000098,True,True,True,True,True,True
342,Borçlar ve Sözleşmeler Hukuku alanında sözleşme konusunda 6306 sayılı kanun kapsamında müteahhidin temerrüdü nedeniyle inşaat ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_000161,True,True,True,True,True,True
343,Genel hukuk / sınıflandırma bekliyor alanında Yurt dışına gönderilecek evrak konusunda Yurt dışına gönderilecek evrak öncelikle tebligatı çıkaran merciin ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001189,True,True,True,True,True,True
344,Genel hukuk / sınıflandırma bekliyor alanında aldatma konusunda Zina eylemini öğrendikten sonra uzun süre evliliğin sürdürülmesi ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001834,True,True,True,True,True,True
345,İcra ve İflas Hukuku alanında haciz konusunda Maaş haczi diğer hacizler kanunda öngörülmüş alacak tahsil ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_icra_iflas_000110,True,True,True,True,True,True
346,Genel hukuk / sınıflandırma bekliyor alanında Türk Tabipler Birliği nin Hekimlik konusunda Türk Tabipler Birliği nin Hekimlik Meslek Etiği Kuralları ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001763,True,True,True,True,True,True
347,Genel hukuk / sınıflandırma bekliyor alanında marka konusunda Marka tescil başvurusu eksik belgeler tamamlanmadığı takdirde TPMK ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001911,True,True,True,True,True,True
348,Borçlar ve Sözleşmeler Hukuku; Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında sözleşme konusunda Rehinli malın zilyetliği alacaklıya taraflar sözleşmede kararlaştırmışlarsa üçüncü ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_medeni_000007,True,True,True,True,True,True
349,Genel hukuk / sınıflandırma bekliyor alanında ipotek konusunda İpotekli alacaklı önlem yapmış olduğu giderleri malikten isteyebilir ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000370,True,True,True,True,True,True
350,Vergi Hukuku; Borçlar ve Sözleşmeler Hukuku alanında Adli sicil kaydını sildirmek isteyen konusunda Adli sicil kaydını sildirmek isteyen kişi başvuruyu bizzat ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_vergi_borclar_000002,True,True,True,True,True,True
351,Borçlar ve Sözleşmeler Hukuku; Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında sözleşme konusunda Vasiyetname miras sözleşmesinin şekil şartına ilişkin uygulanacak hukuk ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_medeni_000086,True,True,True,True,True,True
352,Genel hukuk / sınıflandırma bekliyor alanında Fiili envanterin yapılmasının gerekliliği konusunda Fiili envanterin yapılmasının gerekliliği incelemeyi yapan tarafından tasdik ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001200,True,True,True,True,True,True
353,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında görevli mahkeme konusunda Aile Mahkemesi bulunmayan illerde görevli mahkeme Asliye Hukuk ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000644,True,True,False,True,False,True
354,Genel hukuk / sınıflandırma bekliyor alanında Evlilik birliği sona erdikten sonra konusunda Evlilik birliği sona erdikten sonra eşlerin yardımlaşma giderlere ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001934,True,True,True,True,True,True
355,Ceza Hukuku alanında ceza konusunda Taksirle işlenen fiillerin cezalandırılması kanunun açıkça belirttiği llere ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ceza_000153,True,True,True,True,True,True
356,İş ve Sosyal Güvenlik Hukuku alanında Ecrimisil ihbarnamesinde yer alan tespitlerin konusunda Ecrimisil ihbarnamesinde yer alan tespitlerin hukuka uygun olup ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_is_sgk_000023,True,True,True,True,True,True
357,Ticaret Hukuku; İcra ve İflas Hukuku; Borçlar ve Sözleşmeler Hukuku alanında haciz konusunda Fiili haciz borçlunun mallarına fiilen konulması haciz tutanağının ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_icra_iflas_borclar_000010,True,True,True,True,True,True
358,Borçlar ve Sözleşmeler Hukuku alanında sözleşme konusunda Banka kredisi sözleşmesinde haksız şart değerlendirilen unsurlar arasında ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_borclar_000301,True,True,True,True,True,True
359,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında miras konusunda yazılı vasiyetnamenin geçerliliği yapıldığı yıl gün gösterilerek başından ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000110,False,True,True,True,False,True
360,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında Sahte belgelerle yapılan tapu işlemlerinde konusunda Sahte belgelerle yapılan tapu işlemlerinde devletin sorumluluğu kullanılan ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000442,True,True,True,True,True,True
361,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında Tapusuz taşınmazların devri konusunda Tapusuz taşınmazların devri ortada hak sahibini gösteren tapu ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000493,True,True,False,True,True,True
362,İcra ve İflas Hukuku; Borçlar ve Sözleşmeler Hukuku alanında işçi konusunda Konkordato kararının işçilerin ekonomik durumuna etkisi borçlu konumundaki ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_icra_iflas_borclar_000049,True,True,True,True,True,True
363,Genel hukuk / sınıflandırma bekliyor alanında Geçersiz genel işlem koşulunun uygulanması konusunda Geçersiz genel işlem koşulunun uygulanması sonucunda zarar gören ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001176,True,True,True,True,True,True
364,Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında Ortaklığın giderilmesi davası açmak konusunda Ortaklığın giderilmesi davası açmak alacaklıya terekedeki birden fazla ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_medeni_000251,True,True,True,True,True,True
365,Genel hukuk / sınıflandırma bekliyor alanında aidat konusunda Fahiş aidat bedeline itiraz edilmiş olması fahiş bedelin ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000595,True,True,True,True,True,True
366,Ticaret Hukuku; Medeni Hukuk - Miras/Aile/Eşya/Kişiler alanında Yargıtay konusunda Yargıtay tapuya kayıtlı olmayan taşınmazların devrinin menkul mallarda ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_ticaret_medeni_000098,True,True,True,True,True,True
367,Genel hukuk / sınıflandırma bekliyor alanında Zarara uğrayan kişi konusunda Zarara uğrayan kişi içerik yer sağlayıcısını uyararak içeriğin ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_001266,True,True,True,True,True,True
368,Genel hukuk / sınıflandırma bekliyor alanında Mülki amir tarafından verilebilecek koruyucu konusunda Mülki amir tarafından verilebilecek koruyucu tedbirler arasında uygun ifadesi ORICON kaynağına göre nasıl açıklanır?,oricon_genel_000876,True,True,True,True,True,True
